year mon day PCx PCy phase Amp(nrm) Amp(non-nrm)
2010 08 11  0.768 -0.214 8  0.797  236.9
2010 08 12  0.747 -0.048 8  0.748  221.0
2010 08 13  0.697  0.113 1  0.707  209.0
2010 08 14  0.622  0.261 1  0.675  202.0
2010 08 15  0.526  0.392 1  0.656  200.0
2010 08 16  0.413  0.501 2  0.649  202.0
2010 08 17  0.290  0.585 2  0.653  206.6
2010 08 18  0.162  0.642 2  0.662  211.8
2010 08 19  0.037  0.670 2  0.671  215.7
2010 08 20 -0.081  0.670 3  0.675  216.9
2010 08 21 -0.185  0.645 3  0.671  214.4
2010 08 22 -0.271  0.595 3  0.654  207.5
2010 08 23 -0.336  0.526 3  0.624  196.0
2010 08 24 -0.379  0.439 3  0.580  180.2
2010 08 25 -0.398  0.341 4  0.524  160.7
2010 08 26 -0.394  0.235 4  0.459  138.8
2010 08 27 -0.369  0.127 4  0.390  116.4
2010 08 28 -0.326  0.019 4  0.327   96.6
2010 08 29 -0.269 -0.085 5  0.282   84.0
2010 08 30 -0.202 -0.181 5  0.271   83.3
2010 08 31 -0.128 -0.268 6  0.297   94.0
2010 09 01 -0.052 -0.343 6  0.347  111.4
2010 09 02  0.021 -0.406 7  0.407  130.8
2010 09 03  0.090 -0.457 7  0.466  149.4
2010 09 04  0.151 -0.496 7  0.518  165.5
2010 09 05  0.204 -0.522 7  0.560  178.3
2010 09 06  0.247 -0.537 7  0.591  187.4
2010 09 07  0.281 -0.541 7  0.610  192.8
2010 09 08  0.307 -0.535 7  0.617  194.4
2010 09 09  0.327 -0.518 7  0.613  192.6
2010 09 10  0.343 -0.491 7  0.599  187.6
2010 09 11  0.357 -0.454 7  0.577  179.9
2010 09 12  0.370 -0.405 7  0.548  169.9
2010 09 13  0.384 -0.344 8  0.516  158.5
2010 09 14  0.401 -0.271 8  0.484  147.0
2010 09 15  0.420 -0.185 8  0.459  137.4
2010 09 16  0.440 -0.085 8  0.448  132.7
2010 09 17  0.460  0.029 1  0.461  136.2
2010 09 18  0.478  0.155 1  0.503  149.7
2010 09 19  0.491  0.292 1  0.572  172.8
2010 09 20  0.495  0.439 1  0.662  203.2
2010 09 21  0.488  0.591 2  0.766  238.5
2010 09 22  0.464  0.746 2  0.879  276.2
2010 09 23  0.423  0.897 2  0.992  314.5
2010 09 24  0.361  1.041 2  1.102  351.4
2010 09 25  0.278  1.172 2  1.204  385.6
2010 09 26  0.173  1.283 2  1.295  415.8
2010 09 27  0.047  1.370 2  1.371  440.7
2010 09 28 -0.096  1.427 3  1.430  459.8
2010 09 29 -0.254  1.450 3  1.472  472.4
2010 09 30 -0.420  1.437 3  1.497  478.4
2010 10 01 -0.589  1.384 3  1.504  477.9
2010 10 02 -0.754  1.292 3  1.496  471.4
2010 10 03 -0.909  1.162 3  1.475  459.9
2010 10 04 -1.044  0.996 4  1.443  444.5
2010 10 05 -1.155  0.798 4  1.404  426.7
2010 10 06 -1.234  0.575 4  1.362  408.5
2010 10 07 -1.277  0.333 4  1.320  391.9
2010 10 08 -1.280  0.080 4  1.283  378.7
2010 10 09 -1.241 -0.175 5  1.254  370.7
2010 10 10 -1.161 -0.425 5  1.236  368.9
2010 10 11 -1.040 -0.661 5  1.232  373.3
2010 10 12 -0.883 -0.873 5  1.242  383.1
2010 10 13 -0.694 -1.057 6  1.264  396.8
2010 10 14 -0.481 -1.205 6  1.297  412.6
2010 10 15 -0.252 -1.313 6  1.337  428.6
2010 10 16 -0.015 -1.378 6  1.378  443.3
2010 10 17  0.219 -1.401 7  1.418  455.1
2010 10 18  0.443 -1.381 7  1.450  462.9
2010 10 19  0.647 -1.321 7  1.471  465.9
2010 10 20  0.824 -1.227 7  1.478  463.4
2010 10 21  0.966 -1.102 7  1.466  455.0
2010 10 22  1.070 -0.955 8  1.434  440.6
2010 10 23  1.132 -0.793 8  1.382  420.3
2010 10 24  1.151 -0.623 8  1.309  394.5
2010 10 25  1.128 -0.454 8  1.216  363.7
2010 10 26  1.066 -0.294 8  1.106  328.5
2010 10 27  0.970 -0.147 8  0.981  290.1
2010 10 28  0.845 -0.021 8  0.845  249.4
2010 10 29  0.699  0.080 1  0.703  207.8
2010 10 30  0.540  0.154 1  0.561  166.8
2010 10 31  0.376  0.199 1  0.425  128.1
2010 11 01  0.216  0.216 2  0.306   94.3
2010 11 02  0.067  0.207 2  0.218   69.5
2010 11 03 -0.064  0.175 3  0.186   59.3
2010 11 04 -0.170  0.124 4  0.211   64.1
2010 11 05 -0.248  0.060 4  0.255   75.8
2010 11 06 -0.296 -0.012 5  0.296   87.4
2010 11 07 -0.311 -0.085 5  0.323   95.9
2010 11 08 -0.296 -0.154 5  0.334  100.5
2010 11 09 -0.253 -0.213 5  0.330  101.2
2010 11 10 -0.185 -0.256 6  0.316   98.9
2010 11 11 -0.099 -0.282 6  0.298   95.1
2010 11 12  0.001 -0.285 7  0.285   91.7
2010 11 13  0.107 -0.266 7  0.287   91.2
2010 11 14  0.212 -0.224 7  0.309   95.5
2010 11 15  0.309 -0.161 8  0.348  104.9
2010 11 16  0.393 -0.078 8  0.400  118.6
2010 11 17  0.457  0.020 1  0.457  135.0
2010 11 18  0.497  0.130 1  0.514  152.5
2010 11 19  0.511  0.245 1  0.566  170.1
2010 11 20  0.496  0.361 1  0.613  186.8
2010 11 21  0.452  0.472 2  0.654  202.2
2010 11 22  0.382  0.573 2  0.688  215.9
2010 11 23  0.287  0.658 2  0.718  227.9
2010 11 24  0.172  0.724 2  0.744  238.3
2010 11 25  0.042  0.767 2  0.768  246.9
2010 11 26 -0.097  0.785 3  0.791  254.1
2010 11 27 -0.239  0.777 3  0.813  259.7
2010 11 28 -0.378  0.743 3  0.834  263.9
2010 11 29 -0.507  0.685 3  0.853  266.4
2010 11 30 -0.621  0.605 4  0.867  267.2
2010 12 01 -0.714  0.505 4  0.874  266.0
2010 12 02 -0.782  0.391 4  0.874  262.9
2010 12 03 -0.823  0.267 4  0.865  257.6
2010 12 04 -0.835  0.138 4  0.846  250.4
2010 12 05 -0.818  0.009 4  0.818  241.3
2010 12 06 -0.772 -0.115 5  0.781  231.0
2010 12 07 -0.701 -0.229 5  0.738  219.8
2010 12 08 -0.608 -0.330 5  0.692  208.6
2010 12 09 -0.498 -0.413 5  0.647  198.1
2010 12 10 -0.375 -0.477 6  0.606  189.0
2010 12 11 -0.244 -0.519 6  0.574  181.9
2010 12 12 -0.113 -0.540 6  0.552  176.9
2010 12 13  0.014 -0.540 7  0.540  173.6
2010 12 14  0.131 -0.519 7  0.535  171.4
2010 12 15  0.234 -0.481 7  0.535  169.3
2010 12 16  0.319 -0.427 7  0.533  166.5
2010 12 17  0.383 -0.361 8  0.526  162.1
2010 12 18  0.425 -0.286 8  0.512  155.5
2010 12 19  0.442 -0.207 8  0.489  146.6
2010 12 20  0.437 -0.127 8  0.455  135.3
2010 12 21  0.410 -0.048 8  0.413  122.0
2010 12 22  0.363  0.024 1  0.364  107.5
2010 12 23  0.301  0.089 1  0.314   93.2
2010 12 24  0.225  0.144 1  0.267   81.0
2010 12 25  0.141  0.188 2  0.235   73.3
2010 12 26  0.053  0.219 2  0.225   72.1
2010 12 27 -0.035  0.238 3  0.240   77.1
2010 12 28 -0.119  0.244 3  0.272   86.1
2010 12 29 -0.195  0.240 3  0.310   96.4
2010 12 30 -0.260  0.226 4  0.345  105.9
2010 12 31 -0.312  0.205 4  0.373  113.2
2011 01 01 -0.348  0.177 4  0.390  117.4
2011 01 02 -0.368  0.145 4  0.396  118.2
2011 01 03 -0.371  0.111 4  0.388  115.3
2011 01 04 -0.359  0.077 4  0.367  108.9
2011 01 05 -0.332  0.045 4  0.335   99.1
2011 01 06 -0.293  0.015 4  0.293   86.5
2011 01 07 -0.243 -0.010 5  0.243   71.8
2011 01 08 -0.186 -0.032 5  0.189   55.8
2011 01 09 -0.124 -0.048 5  0.133   39.9
2011 01 10 -0.061 -0.061 5  0.086   26.6
2011 01 11  0.001 -0.069 7  0.069   22.1
2011 01 12  0.059 -0.074 7  0.094   29.4
2011 01 13  0.111 -0.076 8  0.135   40.9
2011 01 14  0.155 -0.077 8  0.173   52.1
2011 01 15  0.191 -0.078 8  0.206   61.6
2011 01 16  0.216 -0.079 8  0.230   68.7
2011 01 17  0.232 -0.082 8  0.246   73.4
2011 01 18  0.239 -0.087 8  0.254   75.8
2011 01 19  0.237 -0.094 8  0.255   76.2
2011 01 20  0.228 -0.103 8  0.250   75.1
2011 01 21  0.214 -0.115 8  0.243   73.1
2011 01 22  0.195 -0.127 8  0.233   70.8
2011 01 23  0.175 -0.141 8  0.225   68.7
2011 01 24  0.155 -0.153 8  0.218   67.1
2011 01 25  0.136 -0.163 7  0.212   66.0
2011 01 26  0.119 -0.170 7  0.208   65.1
2011 01 27  0.106 -0.173 7  0.203   63.7
2011 01 28  0.097 -0.169 7  0.195   61.4
2011 01 29  0.092 -0.159 7  0.183   57.8
2011 01 30  0.091 -0.141 7  0.168   52.6
2011 01 31  0.094 -0.115 7  0.148   46.1
2011 02 01  0.099 -0.081 8  0.127   39.0
2011 02 02  0.105 -0.039 8  0.112   33.5
2011 02 03  0.111  0.009 1  0.112   33.0
2011 02 04  0.116  0.062 1  0.132   39.7
2011 02 05  0.118  0.119 2  0.168   51.8
2011 02 06  0.116  0.177 2  0.212   66.5
2011 02 07  0.109  0.235 2  0.259   82.2
2011 02 08  0.097  0.290 2  0.305   97.4
2011 02 09  0.078  0.339 2  0.348  111.4
2011 02 10  0.053  0.380 2  0.384  123.3
2011 02 11  0.023  0.412 2  0.413  132.7
2011 02 12 -0.012  0.432 3  0.432  139.0
2011 02 13 -0.050  0.439 3  0.442  142.0
2011 02 14 -0.090  0.433 3  0.442  141.6
2011 02 15 -0.130  0.412 3  0.432  137.9
2011 02 16 -0.168  0.377 3  0.413  131.1
2011 02 17 -0.202  0.330 3  0.387  121.7
2011 02 18 -0.230  0.271 3  0.356  110.5
2011 02 19 -0.250  0.203 4  0.322   98.5
2011 02 20 -0.260  0.128 4  0.290   87.2
2011 02 21 -0.260  0.050 4  0.265   78.3
2011 02 22 -0.248 -0.029 5  0.250   73.8
2011 02 23 -0.224 -0.106 5  0.248   74.4
2011 02 24 -0.189 -0.177 5  0.259   79.6
2011 02 25 -0.143 -0.238 6  0.278   87.5
2011 02 26 -0.087 -0.288 6  0.301   96.2
2011 02 27 -0.025 -0.323 6  0.324  104.3
2011 02 28  0.042 -0.343 7  0.345  110.9
2011 03 01  0.111 -0.345 7  0.362  115.6
2011 03 02  0.179 -0.329 7  0.375  118.3
2011 03 03  0.242 -0.297 7  0.383  119.1
2011 03 04  0.297 -0.248 8  0.387  118.5
2011 03 05  0.341 -0.186 8  0.389  117.2
2011 03 06  0.372 -0.113 8  0.389  115.7
2011 03 07  0.388 -0.031 8  0.389  115.0
2011 03 08  0.387  0.054 1  0.391  115.5
2011 03 09  0.368  0.140 1  0.394  117.5
2011 03 10  0.332  0.221 1  0.399  121.0
2011 03 11  0.279  0.295 2  0.406  125.6
2011 03 12  0.210  0.357 2  0.415  130.6
2011 03 13  0.130  0.405 2  0.425  135.7
2011 03 14  0.039  0.435 2  0.437  140.3
2011 03 15 -0.057  0.446 3  0.449  144.4
2011 03 16 -0.157  0.436 3  0.464  147.8
2011 03 17 -0.254  0.407 3  0.480  150.8
2011 03 18 -0.346  0.358 3  0.498  153.9
2011 03 19 -0.429  0.290 4  0.518  157.4
2011 03 20 -0.500  0.207 4  0.541  162.0
2011 03 21 -0.556  0.112 4  0.567  167.9
2011 03 22 -0.594  0.007 4  0.594  175.3
2011 03 23 -0.613 -0.103 5  0.622  183.9
2011 03 24 -0.613 -0.215 5  0.649  193.6
2011 03 25 -0.593 -0.323 5  0.675  203.6
2011 03 26 -0.554 -0.426 5  0.699  213.3
2011 03 27 -0.498 -0.518 6  0.719  222.3
2011 03 28 -0.427 -0.598 6  0.735  229.9
2011 03 29 -0.343 -0.662 6  0.746  235.8
2011 03 30 -0.249 -0.710 6  0.752  239.7
2011 03 31 -0.147 -0.739 6  0.753  241.6
2011 04 01 -0.042 -0.750 6  0.751  241.4
2011 04 02  0.065 -0.742 7  0.745  239.4
2011 04 03  0.170 -0.717 7  0.737  236.1
2011 04 04  0.271 -0.676 7  0.729  231.7
2011 04 05  0.366 -0.621 7  0.720  226.9
2011 04 06  0.452 -0.553 7  0.714  222.2
2011 04 07  0.527 -0.475 8  0.710  218.0
2011 04 08  0.592 -0.389 8  0.708  214.8
2011 04 09  0.643 -0.297 8  0.709  212.6
2011 04 10  0.682 -0.202 8  0.711  211.6
2011 04 11  0.707 -0.106 8  0.715  211.4
2011 04 12  0.718 -0.010 8  0.718  211.9
2011 04 13  0.715  0.084 1  0.720  212.7
2011 04 14  0.698  0.174 1  0.719  213.4
2011 04 15  0.667  0.259 1  0.716  213.8
2011 04 16  0.623  0.338 1  0.709  213.6
2011 04 17  0.566  0.409 1  0.699  212.7
2011 04 18  0.497  0.473 1  0.686  211.3
2011 04 19  0.417  0.528 2  0.672  209.5
2011 04 20  0.326  0.573 2  0.659  207.8
2011 04 21  0.226  0.608 2  0.649  206.5
2011 04 22  0.120  0.632 2  0.643  206.3
2011 04 23  0.007  0.645 2  0.645  207.4
2011 04 24 -0.108  0.647 3  0.656  210.4
2011 04 25 -0.225  0.637 3  0.675  215.2
2011 04 26 -0.339  0.615 3  0.702  221.7
2011 04 27 -0.449  0.582 3  0.735  229.3
2011 04 28 -0.551  0.538 4  0.770  237.4
2011 04 29 -0.643  0.483 4  0.804  245.2
2011 04 30 -0.721  0.419 4  0.834  251.9
2011 05 01 -0.784  0.346 4  0.856  256.6
2011 05 02 -0.827  0.266 4  0.869  258.7
2011 05 03 -0.850  0.181 4  0.869  257.5
2011 05 04 -0.850  0.093 4  0.855  252.7
2011 05 05 -0.827  0.003 4  0.827  244.1
2011 05 06 -0.780 -0.085 5  0.784  231.7
2011 05 07 -0.708 -0.171 5  0.728  216.1
2011 05 08 -0.613 -0.250 5  0.662  198.1
2011 05 09 -0.497 -0.321 5  0.592  179.4
2011 05 10 -0.361 -0.382 6  0.525  162.5
2011 05 11 -0.209 -0.429 6  0.477  151.2
2011 05 12 -0.044 -0.462 6  0.464  149.2
2011 05 13  0.129 -0.479 7  0.496  158.7
2011 05 14  0.306 -0.478 7  0.568  178.4
2011 05 15  0.482 -0.460 8  0.666  205.2
2011 05 16  0.650 -0.423 8  0.776  235.3
2011 05 17  0.806 -0.369 8  0.887  265.9
2011 05 18  0.945 -0.298 8  0.990  294.8
2011 05 19  1.060 -0.212 8  1.081  320.2
2011 05 20  1.148 -0.113 8  1.153  340.7
2011 05 21  1.204 -0.005 8  1.204  355.4
2011 05 22  1.226  0.110 1  1.231  363.6
2011 05 23  1.211  0.228 1  1.233  365.0
2011 05 24  1.159  0.345 1  1.209  359.7
2011 05 25  1.070  0.456 1  1.163  348.2
2011 05 26  0.945  0.557 1  1.097  331.5
2011 05 27  0.787  0.645 1  1.018  311.5
2011 05 28  0.601  0.716 2  0.935  290.6
2011 05 29  0.391  0.765 2  0.859  271.8
2011 05 30  0.163  0.792 2  0.808  259.1
2011 05 31 -0.075  0.793 3  0.796  255.9
2011 06 01 -0.316  0.767 3  0.830  263.7
2011 06 02 -0.553  0.715 3  0.904  281.9
2011 06 03 -0.778  0.636 4  1.005  307.7
2011 06 04 -0.984  0.533 4  1.119  337.4
2011 06 05 -1.164  0.409 4  1.234  367.9
2011 06 06 -1.312  0.266 4  1.339  396.6
2011 06 07 -1.423  0.109 4  1.427  421.6
2011 06 08 -1.494 -0.057 5  1.495  441.5
2011 06 09 -1.523 -0.227 5  1.540  455.5
2011 06 10 -1.509 -0.397 5  1.560  463.3
2011 06 11 -1.453 -0.559 5  1.557  465.0
2011 06 12 -1.357 -0.709 5  1.531  461.0
2011 06 13 -1.226 -0.842 5  1.487  452.0
2011 06 14 -1.063 -0.954 5  1.429  438.9
2011 06 15 -0.875 -1.042 6  1.361  423.1
2011 06 16 -0.669 -1.102 6  1.289  405.6
2011 06 17 -0.450 -1.132 6  1.219  387.7
2011 06 18 -0.228 -1.133 6  1.156  370.5
2011 06 19 -0.008 -1.104 6  1.104  355.0
2011 06 20  0.203 -1.046 7  1.066  341.7
2011 06 21  0.399 -0.962 7  1.041  330.9
2011 06 22  0.575 -0.854 7  1.029  322.7
2011 06 23  0.726 -0.726 8  1.026  316.7
2011 06 24  0.849 -0.581 8  1.029  312.8
2011 06 25  0.944 -0.425 8  1.035  310.4
2011 06 26  1.009 -0.262 8  1.042  309.4
2011 06 27  1.044 -0.095 8  1.048  309.6
2011 06 28  1.050  0.070 1  1.053  310.8
2011 06 29  1.031  0.229 1  1.056  313.1
2011 06 30  0.988  0.380 1  1.059  316.2
2011 07 01  0.925  0.518 1  1.060  319.9
2011 07 02  0.845  0.642 1  1.062  323.9
2011 07 03  0.752  0.750 1  1.062  327.8
2011 07 04  0.650  0.839 2  1.061  331.0
2011 07 05  0.541  0.909 2  1.058  333.1
2011 07 06  0.428  0.960 2  1.051  333.6
2011 07 07  0.315  0.991 2  1.040  332.1
2011 07 08  0.203  1.004 2  1.024  328.2
2011 07 09  0.094  0.997 2  1.001  321.8
2011 07 10 -0.011  0.973 3  0.973  312.8
2011 07 11 -0.111  0.932 3  0.938  301.4
2011 07 12 -0.204  0.875 3  0.898  287.7
2011 07 13 -0.290  0.804 3  0.854  272.2
2011 07 14 -0.368  0.719 3  0.808  255.5
2011 07 15 -0.439  0.622 3  0.762  238.4
2011 07 16 -0.501  0.515 3  0.719  222.0
2011 07 17 -0.553  0.399 4  0.682  207.7
2011 07 18 -0.595  0.276 4  0.656  196.8
2011 07 19 -0.627  0.146 4  0.643  190.8
2011 07 20 -0.646  0.014 4  0.646  190.6
2011 07 21 -0.652 -0.120 5  0.663  196.2
2011 07 22 -0.644 -0.253 5  0.692  206.8
2011 07 23 -0.622 -0.382 5  0.730  220.9
2011 07 24 -0.585 -0.505 5  0.773  237.0
2011 07 25 -0.533 -0.618 6  0.817  253.6
2011 07 26 -0.468 -0.720 6  0.858  269.5
2011 07 27 -0.389 -0.806 6  0.895  283.5
2011 07 28 -0.299 -0.876 6  0.925  295.0
2011 07 29 -0.199 -0.925 6  0.947  303.3
2011 07 30 -0.093 -0.954 6  0.959  308.1
2011 07 31  0.016 -0.961 7  0.961  309.0
2011 08 01  0.126 -0.945 7  0.953  306.0
2011 08 02  0.231 -0.906 7  0.935  299.2
2011 08 03  0.329 -0.846 7  0.907  288.7
2011 08 04  0.415 -0.765 7  0.871  274.9
2011 08 05  0.487 -0.668 7  0.826  258.4
2011 08 06  0.542 -0.555 7  0.776  239.8
2011 08 07  0.578 -0.432 8  0.722  220.1
2011 08 08  0.593 -0.302 8  0.666  200.3
2011 08 09  0.588 -0.170 8  0.611  181.8
2011 08 10  0.561 -0.038 8  0.563  166.2
2011 08 11  0.516  0.087 1  0.524  154.9
2011 08 12  0.454  0.203 1  0.498  149.1
2011 08 13  0.379  0.306 1  0.487  148.8
2011 08 14  0.292  0.393 2  0.490  153.0
2011 08 15  0.200  0.462 2  0.504  159.9
2011 08 16  0.104  0.513 2  0.523  167.8
2011 08 17  0.011  0.544 2  0.544  174.9
2011 08 18 -0.077  0.556 3  0.561  180.2
2011 08 19 -0.157  0.550 3  0.571  182.7
2011 08 20 -0.224  0.527 3  0.573  182.0
2011 08 21 -0.279  0.491 3  0.565  178.1
2011 08 22 -0.318  0.444 3  0.546  170.9
2011 08 23 -0.342  0.389 3  0.518  160.8
2011 08 24 -0.351  0.330 4  0.482  148.3
2011 08 25 -0.347  0.269 4  0.439  133.9
2011 08 26 -0.330  0.209 4  0.391  118.4
2011 08 27 -0.305  0.153 4  0.341  102.4
2011 08 28 -0.272  0.102 4  0.291   86.8
2011 08 29 -0.235  0.060 4  0.243   72.1
2011 08 30 -0.198  0.025 4  0.199   58.9
2011 08 31 -0.161  0.000 4  0.161   47.6
2011 09 01 -0.129 -0.016 5  0.130   38.4
2011 09 02 -0.102 -0.025 5  0.105   31.1
2011 09 03 -0.082 -0.026 5  0.086   25.7
2011 09 04 -0.071 -0.021 5  0.074   21.9
2011 09 05 -0.067 -0.012 5  0.068   20.2
2011 09 06 -0.071  0.000 4  0.071   21.1
2011 09 07 -0.082  0.014 4  0.084   24.7
2011 09 08 -0.099  0.027 4  0.103   30.5
2011 09 09 -0.120  0.038 4  0.126   37.5
2011 09 10 -0.143  0.047 4  0.150   44.8
2011 09 11 -0.167  0.051 4  0.174   51.9
2011 09 12 -0.189  0.051 4  0.196   58.3
2011 09 13 -0.209  0.046 4  0.214   63.5
2011 09 14 -0.225  0.036 4  0.228   67.5
2011 09 15 -0.236  0.021 4  0.237   70.0
2011 09 16 -0.242  0.000 4  0.242   71.3
2011 09 17 -0.241 -0.026 5  0.243   71.7
2011 09 18 -0.235 -0.056 5  0.242   71.8
2011 09 19 -0.224 -0.091 5  0.242   72.3
2011 09 20 -0.208 -0.130 5  0.245   74.3
2011 09 21 -0.187 -0.173 5  0.255   78.5
2011 09 22 -0.163 -0.220 6  0.273   85.5
2011 09 23 -0.135 -0.269 6  0.301   95.3
2011 09 24 -0.104 -0.321 6  0.338  107.8
2011 09 25 -0.071 -0.375 6  0.382  122.5
2011 09 26 -0.035 -0.430 6  0.432  138.8
2011 09 27  0.003 -0.486 7  0.486  156.2
2011 09 28  0.045 -0.540 7  0.542  174.1
2011 09 29  0.090 -0.592 7  0.599  192.2
2011 09 30  0.139 -0.640 7  0.655  210.0
2011 10 01  0.192 -0.683 7  0.710  227.0
2011 10 02  0.251 -0.719 7  0.761  242.7
2011 10 03  0.315 -0.745 7  0.809  256.9
2011 10 04  0.384 -0.759 7  0.851  269.2
2011 10 05  0.458 -0.760 7  0.887  279.3
2011 10 06  0.537 -0.745 7  0.918  287.3
2011 10 07  0.619 -0.713 7  0.944  293.0
2011 10 08  0.702 -0.661 8  0.964  296.9
2011 10 09  0.785 -0.590 8  0.982  299.3
2011 10 10  0.864 -0.498 8  0.997  301.1
2011 10 11  0.937 -0.386 8  1.013  303.0
2011 10 12  1.000 -0.254 8  1.032  306.2
2011 10 13  1.050 -0.104 8  1.055  311.7
2011 10 14  1.083  0.061 1  1.085  320.3
2011 10 15  1.096  0.238 1  1.122  332.5
2011 10 16  1.086  0.423 1  1.166  348.3
2011 10 17  1.050  0.613 1  1.216  367.2
2011 10 18  0.986  0.800 1  1.270  388.6
2011 10 19  0.894  0.981 2  1.327  411.3
2011 10 20  0.772  1.149 2  1.385  434.2
2011 10 21  0.624  1.299 2  1.441  456.4
2011 10 22  0.449  1.424 2  1.493  476.8
2011 10 23  0.253  1.520 2  1.541  494.6
2011 10 24  0.040  1.583 2  1.583  509.1
2011 10 25 -0.185  1.608 3  1.619  520.1
2011 10 26 -0.415  1.594 3  1.648  527.2
2011 10 27 -0.644  1.540 3  1.669  530.3
2011 10 28 -0.863  1.445 3  1.683  529.8
2011 10 29 -1.065  1.311 3  1.689  525.9
2011 10 30 -1.243  1.141 4  1.688  519.0
2011 10 31 -1.390  0.940 4  1.678  509.7
2011 11 01 -1.500  0.714 4  1.661  498.7
2011 11 02 -1.568  0.469 4  1.637  486.8
2011 11 03 -1.591  0.213 4  1.605  474.5
2011 11 04 -1.566 -0.045 5  1.567  462.5
2011 11 05 -1.494 -0.298 5  1.524  451.3
2011 11 06 -1.377 -0.536 5  1.478  441.5
2011 11 07 -1.218 -0.752 5  1.431  433.2
2011 11 08 -1.022 -0.938 5  1.387  426.6
2011 11 09 -0.796 -1.088 6  1.348  421.4
2011 11 10 -0.547 -1.197 6  1.316  417.5
2011 11 11 -0.286 -1.261 6  1.293  414.3
2011 11 12 -0.021 -1.280 6  1.280  411.5
2011 11 13  0.238 -1.251 7  1.274  408.5
2011 11 14  0.482 -1.179 7  1.274  404.9
2011 11 15  0.700 -1.066 7  1.275  400.2
2011 11 16  0.886 -0.917 7  1.275  394.2
2011 11 17  1.033 -0.739 8  1.270  386.6
2011 11 18  1.136 -0.540 8  1.258  377.5
2011 11 19  1.191 -0.328 8  1.235  367.0
2011 11 20  1.198 -0.113 8  1.203  355.4
2011 11 21  1.157  0.098 1  1.162  343.1
2011 11 22  1.073  0.296 1  1.113  330.6
2011 11 23  0.948  0.472 1  1.059  318.3
2011 11 24  0.791  0.619 1  1.005  306.9
2011 11 25  0.608  0.734 2  0.953  296.5
2011 11 26  0.409  0.811 2  0.908  287.4
2011 11 27  0.203  0.848 2  0.872  279.3
2011 11 28 -0.002  0.846 3  0.846  272.1
2011 11 29 -0.195  0.806 3  0.829  265.3
2011 11 30 -0.368  0.729 3  0.817  258.5
2011 12 01 -0.515  0.622 3  0.808  251.4
2011 12 02 -0.630  0.491 4  0.798  243.8
2011 12 03 -0.708  0.340 4  0.786  236.0
2011 12 04 -0.748  0.179 4  0.770  228.3
2011 12 05 -0.750  0.015 4  0.750  221.3
2011 12 06 -0.714 -0.146 5  0.729  215.8
2011 12 07 -0.644 -0.294 5  0.708  212.5
2011 12 08 -0.546 -0.426 5  0.692  211.5
2011 12 09 -0.425 -0.534 6  0.682  212.6
2011 12 10 -0.289 -0.615 6  0.679  215.3
2011 12 11 -0.145 -0.666 6  0.681  218.4
2011 12 12 -0.001 -0.686 6  0.686  220.6
2011 12 13  0.135 -0.676 7  0.689  221.0
2011 12 14  0.257 -0.637 7  0.686  218.3
2011 12 15  0.357 -0.572 7  0.674  211.9
2011 12 16  0.432 -0.485 7  0.650  201.5
2011 12 17  0.477 -0.383 8  0.611  186.9
2011 12 18  0.491 -0.269 8  0.560  168.8
2011 12 19  0.473 -0.151 8  0.497  147.9
2011 12 20  0.425 -0.035 8  0.427  126.1
2011 12 21  0.350  0.074 1  0.358  106.1
2011 12 22  0.252  0.170 1  0.304   92.3
2011 12 23  0.135  0.249 2  0.283   89.4
2011 12 24  0.007  0.307 2  0.307   98.6
2011 12 25 -0.127  0.341 3  0.364  115.9
2011 12 26 -0.259  0.351 3  0.436  136.3
2011 12 27 -0.383  0.336 4  0.510  156.4
2011 12 28 -0.493  0.297 4  0.576  174.2
2011 12 29 -0.584  0.237 4  0.630  188.4
2011 12 30 -0.651  0.158 4  0.670  198.7
2011 12 31 -0.690  0.065 4  0.693  204.8
2012 01 01 -0.700 -0.038 5  0.701  207.1
2012 01 02 -0.681 -0.145 5  0.696  206.3
2012 01 03 -0.632 -0.252 5  0.680  203.4
2012 01 04 -0.556 -0.353 5  0.659  199.6
2012 01 05 -0.457 -0.444 5  0.637  196.3
2012 01 06 -0.337 -0.520 6  0.620  194.6
2012 01 07 -0.202 -0.578 6  0.612  195.2
2012 01 08 -0.058 -0.615 6  0.618  198.5
2012 01 09  0.091 -0.629 7  0.635  203.9
2012 01 10  0.237 -0.618 7  0.662  210.7
2012 01 11  0.376 -0.583 7  0.694  217.9
2012 01 12  0.501 -0.525 7  0.726  224.6
2012 01 13  0.610 -0.446 8  0.755  230.1
2012 01 14  0.697 -0.347 8  0.779  234.1
2012 01 15  0.759 -0.234 8  0.794  236.4
2012 01 16  0.795 -0.108 8  0.802  237.3
2012 01 17  0.803  0.024 1  0.804  237.2
2012 01 18  0.783  0.160 1  0.799  236.8
2012 01 19  0.736  0.293 1  0.792  236.8
2012 01 20  0.663  0.420 1  0.785  237.9
2012 01 21  0.568  0.536 1  0.781  240.3
2012 01 22  0.453  0.636 2  0.781  244.3
2012 01 23  0.322  0.718 2  0.787  249.7
2012 01 24  0.179  0.779 2  0.799  255.9
2012 01 25  0.030  0.815 2  0.816  262.3
2012 01 26 -0.122  0.826 3  0.835  268.2
2012 01 27 -0.270  0.812 3  0.855  272.9
2012 01 28 -0.410  0.771 3  0.873  275.9
2012 01 29 -0.538  0.706 3  0.887  277.0
